"Gene","Insertion.Index","log.likelihood.ratio","essential","non.essential","unclear"
"rspR",0.062590975,-0.376096202708594,FALSE,FALSE,TRUE
"ydfZ",0.132352941,8.71217352429298,FALSE,TRUE,FALSE
"ydfI",0.136208077,9.13058595727005,FALSE,TRUE,FALSE
"ydfJ",0.25877193,20.6399695405583,FALSE,TRUE,FALSE
"ydfK",0.08974359,3.61678561720623,FALSE,TRUE,FALSE
"pinQ",0.159052453,11.5101820719909,FALSE,TRUE,FALSE
"tfaQ",0.211805556,16.5315189286795,FALSE,TRUE,FALSE
"stfQ",0.107995846,5.92322857315407,FALSE,TRUE,FALSE
"nohQ",0.098484848,4.7496970269636,FALSE,TRUE,FALSE
"ynfO",0.132478632,8.72590201174447,FALSE,TRUE,FALSE
"ydfO",0.02919708,-7.39951780469745,TRUE,FALSE,FALSE
"gnsB",0.045977011,-3.40134569108768,FALSE,FALSE,TRUE
"ynfN",0.051282051,-2.36458038974883,FALSE,FALSE,TRUE
"cspI",0.084507042,2.90872337467916,FALSE,FALSE,TRUE
"rzpQ",0.118473896,7.1567868458549,FALSE,TRUE,FALSE
"rzoQ",0.109803922,6.14022109054673,FALSE,TRUE,FALSE
"rrrQ",0.132958801,8.77829331657964,FALSE,TRUE,FALSE
"ydfR",0.092948718,4.03887466847942,FALSE,TRUE,FALSE
"essQ",0.162037037,11.8100509810777,FALSE,TRUE,FALSE
"cspB",0.180555556,13.6234390731663,FALSE,TRUE,FALSE
"cspF",0.244131455,19.3869963499329,FALSE,TRUE,FALSE
"quuQ",0.173970784,12.9874180091506,FALSE,TRUE,FALSE
"ydfU",0.116190476,6.8927140954806,FALSE,TRUE,FALSE
"rem",0.138888889,9.41840197377829,FALSE,TRUE,FALSE
"hokD",0.179487179,13.5208601890866,FALSE,TRUE,FALSE
"relE",0.107638889,5.88017189217153,FALSE,TRUE,FALSE
"relB",0.016666667,-11.8508785571966,TRUE,FALSE,FALSE
"ydfV",0.248366013,19.7517268124624,FALSE,TRUE,FALSE
"flxA",0.267267267,21.3571507148804,FALSE,TRUE,FALSE
"intK",0.12568306,7.9748105308668,FALSE,TRUE,FALSE
"ydfX",0.139784946,9.51404967732266,FALSE,TRUE,FALSE
"dicC",0.090909091,3.77121796816574,FALSE,TRUE,FALSE
"dicA",0,-172.161960178805,TRUE,FALSE,FALSE
"ydfA",0.096153846,4.45309351187363,FALSE,TRUE,FALSE
"ydfB",0.07751938,1.92366273170537,FALSE,FALSE,TRUE
"ydfC",0.118721461,7.18526785610413,FALSE,TRUE,FALSE
"dicB",0.232804233,18.4013815167852,FALSE,TRUE,FALSE
"ydfD",0.234375,18.5389604797151,FALSE,TRUE,FALSE
"ydfE",0.223529412,17.5827482537091,FALSE,TRUE,FALSE
"insD1",0.412698413,32.8506038011701,FALSE,TRUE,FALSE
"intQ",0.222797927,17.5177118850786,FALSE,TRUE,FALSE
"rspB",0.205882353,15.9928358069375,FALSE,TRUE,FALSE
"rspA",0.156378601,11.2395573815989,FALSE,TRUE,FALSE
"ynfA",0.100917431,5.05527611544032,FALSE,TRUE,FALSE
"ynfB",0.175438596,13.1299896831492,FALSE,TRUE,FALSE
"speG",0.310160428,24.8839309127363,FALSE,TRUE,FALSE
"ynfC",0.243319269,19.3168158718147,FALSE,TRUE,FALSE
"ynfD",0.199346405,15.392057224079,FALSE,TRUE,FALSE
"ynfE",0.107540173,5.86825180188788,FALSE,TRUE,FALSE
"ynfF",0.106435644,5.73449595775395,FALSE,TRUE,FALSE
"ynfG",0.105177994,5.58132929142998,FALSE,TRUE,FALSE
"ynfH",0.115789474,6.84607813353204,FALSE,TRUE,FALSE
"dmsD",0.104065041,5.44499683144656,FALSE,TRUE,FALSE
"clcB",0.122513922,7.61804446337219,FALSE,TRUE,FALSE
"ynfK",0.130747126,8.53625087770662,FALSE,TRUE,FALSE
"mlc",0.114660115,6.71430712011116,FALSE,TRUE,FALSE
"ynfL",0.136465324,9.15831395383497,FALSE,TRUE,FALSE
"ynfM",0.167464115,12.3496284180898,FALSE,TRUE,FALSE
"asr",0.200647249,15.5121819686948,FALSE,TRUE,FALSE
"ydgU",0.178571429,13.4327491581132,FALSE,TRUE,FALSE
"ydgD",0.149635036,10.5482860975433,FALSE,TRUE,FALSE
"mdtI",0.13030303,8.48742350799952,FALSE,TRUE,FALSE
"mdtJ",0.232240437,18.3519270157311,FALSE,TRUE,FALSE
"tqsA",0.142995169,9.85451099130745,FALSE,TRUE,FALSE
"pntB",0.120950324,7.44040543767673,FALSE,TRUE,FALSE
"pntA",0.098499674,4.75157148153234,FALSE,TRUE,FALSE
"ydgH",0.101587302,5.13874181479852,FALSE,TRUE,FALSE
"ydgI",0.110629067,6.23864950926154,FALSE,TRUE,FALSE
"folM",0.123098202,7.68414598393222,FALSE,TRUE,FALSE
"ydgC",0.104166667,5.45747677235097,FALSE,TRUE,FALSE
"rstA",0.1125,6.46047130145963,FALSE,TRUE,FALSE
"rstB",0.112135177,6.41736262976634,FALSE,TRUE,FALSE
"tus",0.115053763,6.76030928353122,FALSE,TRUE,FALSE
"fumC",0.114672365,6.71573984199587,FALSE,TRUE,FALSE
"fumA",0.086824529,3.22503916126926,FALSE,FALSE,TRUE
"manA",0.080782313,2.38978511576619,FALSE,FALSE,TRUE
"ydgA",0.087475149,3.31298449411884,FALSE,FALSE,TRUE
"uidC",0.20300158,15.7288850626128,FALSE,TRUE,FALSE
"uidB",0.166666667,12.2707900639452,FALSE,TRUE,FALSE
"uidA",0.114790287,6.72952777367504,FALSE,TRUE,FALSE
"uidR",0.120135364,7.34738205524038,FALSE,TRUE,FALSE
"hdhA",0.278645833,22.3073328115425,FALSE,TRUE,FALSE
"malI",0.127308066,8.15610081108306,FALSE,TRUE,FALSE
"malX",0.107972379,5.92040017347221,FALSE,TRUE,FALSE
"malY",0.110826939,6.26219799747573,FALSE,TRUE,FALSE
"add",0.105788423,5.65578895075447,FALSE,TRUE,FALSE
"ydgJ",0.134486071,8.94436332437951,FALSE,TRUE,FALSE
"blr",0.452380952,35.8098272885604,FALSE,TRUE,FALSE
"cnu",0.402777778,32.1016679239345,FALSE,TRUE,FALSE
"ydgK",0.353741497,28.3366225725533,FALSE,TRUE,FALSE
"rsxA",0.164948454,12.1004052457124,FALSE,TRUE,FALSE
"rsxB",0.100172712,4.96214207821048,FALSE,TRUE,FALSE
"rsxC",0.09851552,4.75357472924926,FALSE,TRUE,FALSE
"rsxD",0.115203022,6.77773158833509,FALSE,TRUE,FALSE
"rsxG",0.115942029,6.86382938331558,FALSE,TRUE,FALSE
"rsxE",0.123563218,7.7366482039425,FALSE,TRUE,FALSE
"nth",0.117924528,7.09348169632089,FALSE,TRUE,FALSE
"dtpA",0.135728543,9.07883515806487,FALSE,TRUE,FALSE
"gstA",0.145214521,10.0879266020065,FALSE,TRUE,FALSE
"pdxY",0.12962963,8.41323790896149,FALSE,TRUE,FALSE
"tyrS",0,-172.161960178805,TRUE,FALSE,FALSE
"pdxH",0.02891933,-7.47920807985587,TRUE,FALSE,FALSE
"mliC",0.081818182,2.53546306527992,FALSE,FALSE,TRUE
"anmK",0.127927928,8.2249688950718,FALSE,TRUE,FALSE
"slyB",0.121794872,7.53648930658887,FALSE,TRUE,FALSE
"slyA",0.144827586,10.0473440935721,FALSE,TRUE,FALSE
"ydhI",0.181434599,13.7076654886906,FALSE,TRUE,FALSE
"ydhJ",0.10955711,6.11070749854943,FALSE,TRUE,FALSE
"ydhK",0.113760556,6.60889007836844,FALSE,TRUE,FALSE
"sodC",0.084291188,2.8790121335681,FALSE,FALSE,TRUE
"ydhF",0.124860647,7.88264012813113,FALSE,TRUE,FALSE
"ydhL",0.041666667,-4.30798542265167,TRUE,FALSE,FALSE
"nemR",0.088333333,3.42842776663831,FALSE,FALSE,TRUE
"nemA",0.121129326,7.46079720333007,FALSE,TRUE,FALSE
"gloA",0.112745098,6.48939378376206,FALSE,TRUE,FALSE
"rnt",0.026234568,-8.28283578582928,TRUE,FALSE,FALSE
"lhr",0.106129521,5.69729973616186,FALSE,TRUE,FALSE
"grxD",0.077586207,1.9333235156925,FALSE,FALSE,TRUE
"mepH",0.112745098,6.48939378376206,FALSE,TRUE,FALSE
"sodB",0.127147766,8.13826565496664,FALSE,TRUE,FALSE
"ydhP",0.123076923,7.68174124406692,FALSE,TRUE,FALSE
"ynhF",0.088888889,3.50282769909246,FALSE,FALSE,TRUE
"purR",0.090643275,3.73609328046164,FALSE,TRUE,FALSE
"ydhB",0.098606645,4.76509141080745,FALSE,TRUE,FALSE
"ydhC",0.116336634,6.90969244165245,FALSE,TRUE,FALSE
"cfa",0.127937337,8.22601305605452,FALSE,TRUE,FALSE
"ribC",0.018691589,-10.9723797141335,TRUE,FALSE,FALSE
"mdtK",0.118631732,7.17494835106185,FALSE,TRUE,FALSE
"ydhQ",0.106603023,5.75481059222938,FALSE,TRUE,FALSE
"ydhR",0.071895425,1.0921351551299,FALSE,FALSE,TRUE
"ydhS",0.11152648,6.34528091794123,FALSE,TRUE,FALSE
"ydhT",0.10701107,5.80426664503468,FALSE,TRUE,FALSE
"ydhU",0.099236641,4.84455843243428,FALSE,TRUE,FALSE
"ydhX",0.076233184,1.73675699091194,FALSE,FALSE,TRUE
"ydhW",0.089506173,3.58519130893406,FALSE,FALSE,TRUE
"ydhV",0.126961484,8.11752650235293,FALSE,TRUE,FALSE
"ydhY",0.267942584,21.4138688737324,FALSE,TRUE,FALSE
"ydhZ",0.338095238,27.1100416667363,FALSE,TRUE,FALSE
"pykF",0.116772824,6.96030018831227,FALSE,TRUE,FALSE
"lpp",0.084388186,2.89236878456927,FALSE,FALSE,TRUE
"ldtE",0.153233831,10.9187900989753,FALSE,TRUE,FALSE
"sufE",0.134292566,8.92336986895877,FALSE,TRUE,FALSE
"sufS",0.14004914,9.54219846243639,FALSE,TRUE,FALSE
"sufD",0.127358491,8.16170898294023,FALSE,TRUE,FALSE
"sufC",0.103078983,5.32357687941288,FALSE,TRUE,FALSE
"sufB",0.102150538,5.20869807905905,FALSE,TRUE,FALSE
"sufA",0.127371274,8.16313051891165,FALSE,TRUE,FALSE
"ydiH",0.079365079,2.1887066299995,FALSE,FALSE,TRUE
"menI",0.072992701,1.25736389482408,FALSE,FALSE,TRUE
"ydiJ",0.095518482,4.37158147823927,FALSE,TRUE,FALSE
"ydiK",0.139263252,9.45839584127266,FALSE,TRUE,FALSE
"ydiL",0.294117647,23.5817825254093,FALSE,TRUE,FALSE
"ydiM",0.286419753,22.950102878011,FALSE,TRUE,FALSE
"ydiN",0.214060032,16.7351759216682,FALSE,TRUE,FALSE
"ydiB",0.15455594,11.0539784807891,FALSE,TRUE,FALSE
"aroD",0.147562582,10.3331975862962,FALSE,TRUE,FALSE
"ydiF",0.25877193,20.6399695405583,FALSE,TRUE,FALSE
"ydiO",0.174479167,13.0368512230251,FALSE,TRUE,FALSE
"ydiP",0.1875,14.2846747500661,FALSE,TRUE,FALSE
"ydiQ",0.155555556,11.1558694879493,FALSE,TRUE,FALSE
"ydiR",0.103301384,5.35101506738363,FALSE,TRUE,FALSE
"ydiS",0.094573643,4.24982388943727,FALSE,TRUE,FALSE
"ydiT",0.088435374,3.44211259316263,FALSE,FALSE,TRUE
"fadK",0.17911354,13.4849305330545,FALSE,TRUE,FALSE
"ppsA",0.143337537,9.89062153357577,FALSE,TRUE,FALSE
"ppsR",0.153477218,10.9437136553784,FALSE,TRUE,FALSE
"aroH",0.105062082,5.56716534174438,FALSE,TRUE,FALSE
"ydiE",0.104166667,5.45747677235097,FALSE,TRUE,FALSE
"ydiU",0.118997912,7.21703805570211,FALSE,TRUE,FALSE
"ydiV",0.182072829,13.7687207742601,FALSE,TRUE,FALSE
"nlpC",0.189247312,14.4495941907742,FALSE,TRUE,FALSE
"btuD",0.109333333,6.08391940023341,FALSE,TRUE,FALSE
"btuE",0.101449275,5.12156734962772,FALSE,TRUE,FALSE
"btuC",0.110091743,6.17459630603007,FALSE,TRUE,FALSE
"ihfA",0.036666667,-5.44993417199801,TRUE,FALSE,FALSE
"pheT",0.001675042,-27.9376446082522,TRUE,FALSE,FALSE
"pheS",0.00101626,-31.2822197101457,TRUE,FALSE,FALSE
"pheM",0,-172.161960178805,TRUE,FALSE,FALSE
"rplT",0,-172.161960178805,TRUE,FALSE,FALSE
"rpmI",0.02020202,-10.3688209443426,TRUE,FALSE,FALSE
"infC",0,-172.161960178805,TRUE,FALSE,FALSE
"thrS",0.002073613,-26.5020412453618,TRUE,FALSE,FALSE
"arpB",0.17402734,12.9929200842268,FALSE,TRUE,FALSE
"yniD",0.175925926,13.1772223020881,FALSE,TRUE,FALSE
"ydiY",0.243741765,19.3533326504717,FALSE,TRUE,FALSE
"pfkB",0.159139785,11.5189892054684,FALSE,TRUE,FALSE
"ydiZ",0.12371134,7.75335207951036,FALSE,TRUE,FALSE
"yniA",0.159117305,11.5167223648449,FALSE,TRUE,FALSE
"yniB",0.202979516,15.7268583565306,FALSE,TRUE,FALSE
"yniC",0.155455904,11.1457242612475,FALSE,TRUE,FALSE
"ydjM",0.172588832,12.8527558539557,FALSE,TRUE,FALSE
"ydjN",0.150143678,10.6008799349756,FALSE,TRUE,FALSE
"ydjO",0.080845771,2.39874043447686,FALSE,FALSE,TRUE
"cedA",0.255144033,20.3315544263739,FALSE,TRUE,FALSE
"katE",0.114500442,6.69562535079173,FALSE,TRUE,FALSE
"chbG",0.137333333,9.25170146979801,FALSE,TRUE,FALSE
"chbF",0.299334812,24.0073052201924,FALSE,TRUE,FALSE
"chbR",0.231316726,18.2708174999514,FALSE,TRUE,FALSE
"chbA",0.247863248,19.7085246099782,FALSE,TRUE,FALSE
"chbC",0.255334805,20.3478053388133,FALSE,TRUE,FALSE
"chbB",0.193146417,14.8155917996823,FALSE,TRUE,FALSE
"osmE",0.18879056,14.4065386733704,FALSE,TRUE,FALSE
"nadE",0.002415459,-25.4723662464754,TRUE,FALSE,FALSE
"cho",0.113738739,6.60632828825477,FALSE,TRUE,FALSE
"ves",0.090277778,3.68770387994094,FALSE,TRUE,FALSE
"spy",0.187242798,14.2603505794282,FALSE,TRUE,FALSE
"astE",0.186790506,14.2175460156474,FALSE,TRUE,FALSE
"astB",0.10639881,5.73002325492371,FALSE,TRUE,FALSE
"astD",0.102096011,5.20193442557524,FALSE,TRUE,FALSE
"astA",0.092753623,4.01341270190703,FALSE,TRUE,FALSE
"astC",0.131040131,8.56842430878764,FALSE,TRUE,FALSE
"xthA",0.110285006,6.1976528254825,FALSE,TRUE,FALSE
"ydjX",0.253164557,20.1627134768259,FALSE,TRUE,FALSE
"ydjY",0.12979351,8.43130823255719,FALSE,TRUE,FALSE
"ydjZ",0.117231638,7.01343323165852,FALSE,TRUE,FALSE
"ynjA",0.102003643,5.19047258173666,FALSE,TRUE,FALSE
"ynjB",0.094258783,4.20910312873576,FALSE,TRUE,FALSE
"ynjC",0.128255208,8.26126770788251,FALSE,TRUE,FALSE
"ynjD",0.102446483,5.24537494789453,FALSE,TRUE,FALSE
"ynjE",0.112385321,6.44692797593849,FALSE,TRUE,FALSE
"ynjF",0.107890499,5.91052900054837,FALSE,TRUE,FALSE
"nudG",0.149509804,10.5353253401416,FALSE,TRUE,FALSE
"ynjH",0.186813187,14.2196934499987,FALSE,TRUE,FALSE
"gdhA",0.120535714,7.39311767879637,FALSE,TRUE,FALSE
"ynjI",0.226705091,17.864282615627,FALSE,TRUE,FALSE
"topB",0.126911315,8.11193865360517,FALSE,TRUE,FALSE
"selD",0.099616858,4.89238937833908,FALSE,TRUE,FALSE
"ydjA",0.119565217,7.28212205058099,FALSE,TRUE,FALSE
"sppA",0.127625202,8.19135484124798,FALSE,TRUE,FALSE
"ansA",0.133726647,8.86189406528989,FALSE,TRUE,FALSE
"pncA",0.218068536,17.0954797267645,FALSE,TRUE,FALSE
"ydjE",0.272259014,21.7754111129557,FALSE,TRUE,FALSE
"ydjF",0.229249012,18.088871385805,FALSE,TRUE,FALSE
"ydjG",0.163098879,11.9161914036132,FALSE,TRUE,FALSE
"ydjH",0.233122363,18.4292697962619,FALSE,TRUE,FALSE
"ydjI",0.215053763,16.8247102146846,FALSE,TRUE,FALSE
"ydjJ",0.255747126,20.3829162944754,FALSE,TRUE,FALSE
"ydjK",0.263768116,21.062584758543,FALSE,TRUE,FALSE
"ydjL",0.108635097,6.00015569287677,FALSE,TRUE,FALSE
"yeaC",0.113553114,6.58452202332371,FALSE,TRUE,FALSE
"msrB",0.086956522,3.24291071821538,FALSE,FALSE,TRUE
"gapA",0.002008032,-26.7185138608208,TRUE,FALSE,FALSE
"yeaD",0.10960452,6.11637935080719,FALSE,TRUE,FALSE
"yeaE",0.106432749,5.73414445051018,FALSE,TRUE,FALSE
"mipA",0.141900937,9.73884401240134,FALSE,TRUE,FALSE
"yeaG",0.102842377,5.29435237418834,FALSE,TRUE,FALSE
"yeaH",0.142523364,9.80468618270029,FALSE,TRUE,FALSE
"yeaI",0.140921409,9.63496845904026,FALSE,TRUE,FALSE
"yeaJ",0.333333333,26.7339805811491,FALSE,TRUE,FALSE
"yeaK",0.138888889,9.41840197377829,FALSE,TRUE,FALSE
"yoaI",0.152380952,10.8313206881741,FALSE,TRUE,FALSE
"yeaL",0.136465324,9.15831395383497,FALSE,TRUE,FALSE
"yeaM",0.160583942,11.6643402848894,FALSE,TRUE,FALSE
"yeaN",0.127749577,8.2051696720997,FALSE,TRUE,FALSE
"yeaO",0.120689655,7.41068430877357,FALSE,TRUE,FALSE
"yoaF",0.098039216,4.69328549504954,FALSE,TRUE,FALSE
"yeaP",0.209551657,16.3271648591235,FALSE,TRUE,FALSE
"yoaK",0.151515152,10.7423141568191,FALSE,TRUE,FALSE
"yoaJ",0.24,19.0292285158991,FALSE,TRUE,FALSE
"yeaQ",0.236947791,18.7636637691988,FALSE,TRUE,FALSE
"yoaG",0.289617486,23.213070673337,FALSE,TRUE,FALSE
"yeaR",0.325,26.0726013663859,FALSE,TRUE,FALSE
"leuE",0.24256651,19.2517046429044,FALSE,TRUE,FALSE
"dmlR",0.193722944,14.8694772742495,FALSE,TRUE,FALSE
"dmlA",0.153775322,10.9742177360166,FALSE,TRUE,FALSE
"yeaV",0.150069156,10.5931790816983,FALSE,TRUE,FALSE
"yeaW",0.103111111,5.32754249383489,FALSE,TRUE,FALSE
"yeaX",0.115942029,6.86382938331558,FALSE,TRUE,FALSE
"rnd",0.074468085,1.47717994824545,FALSE,FALSE,TRUE
"fadD",0.110913405,6.2724815783401,FALSE,TRUE,FALSE
"yeaY",0.103092784,5.32528043934235,FALSE,TRUE,FALSE
"tsaB",0.005747126,-19.5410295690743,TRUE,FALSE,FALSE
"yoaA",0.121402407,7.49187855881523,FALSE,TRUE,FALSE
"yoaB",0.35942029,28.7785453147947,FALSE,TRUE,FALSE
"yoaC",0.393333333,31.3849540832319,FALSE,TRUE,FALSE
"yoaH",0.211111111,16.468636331747,FALSE,TRUE,FALSE
"pabB",0.12041116,7.37889658476284,FALSE,TRUE,FALSE
"nudL",0.141623489,9.70945379819395,FALSE,TRUE,FALSE
"sdaA",0.113553114,6.58452202332371,FALSE,TRUE,FALSE
"yoaD",0.110068793,6.17185698940851,FALSE,TRUE,FALSE
"yoaE",0.107257547,5.83409347226364,FALSE,TRUE,FALSE
"manX",0.122427984,7.6083093568775,FALSE,TRUE,FALSE
"manY",0.124843945,7.88076532210818,FALSE,TRUE,FALSE
"manZ",0.144366197,9.99889096166375,FALSE,TRUE,FALSE
"yobD",0.239651416,18.99895376312,FALSE,TRUE,FALSE
"mntP",0.132275132,8.70367191668176,FALSE,TRUE,FALSE
"rlmA",0.117283951,7.01948489883245,FALSE,TRUE,FALSE
"cspC",0.257142857,20.5016416739664,FALSE,TRUE,FALSE
"yobF",0.506944444,39.7970086285327,FALSE,TRUE,FALSE
"yebO",0.125,7.89827794625752,FALSE,TRUE,FALSE
"mgrB",0.090277778,3.68770387994094,FALSE,TRUE,FALSE
"yobH",0.241666667,19.1737874949626,FALSE,TRUE,FALSE
"kdgR",0.147727273,10.3503371987427,FALSE,TRUE,FALSE
"yebQ",0.098981077,4.81235419329769,FALSE,TRUE,FALSE
"htpX",0.091836735,3.89335507997111,FALSE,TRUE,FALSE
"prc",0.090775988,3.75363694729086,FALSE,TRUE,FALSE
"proQ",0.084406295,2.89486143007959,FALSE,FALSE,TRUE
"msrC",0.136546185,9.16702489452958,FALSE,TRUE,FALSE
"yebS",0.118380062,7.14598421102608,FALSE,TRUE,FALSE
"yebT",0.118830676,7.19782329863968,FALSE,TRUE,FALSE
"rsmF",0.1,4.94049080742625,FALSE,TRUE,FALSE
"yebV",0.122362869,7.60093092173264,FALSE,TRUE,FALSE
"yebW",0.135416667,9.04513355476525,FALSE,TRUE,FALSE
"pphA",0.118721461,7.18526785610413,FALSE,TRUE,FALSE
"yebY",0.087719298,3.34589177973575,FALSE,FALSE,TRUE
"yebZ",0.124856816,7.88221010734693,FALSE,TRUE,FALSE
"yobA",0.136,9.10814061237572,FALSE,TRUE,FALSE
"holE",0.116883117,6.97308198382737,FALSE,TRUE,FALSE
"yobB",0.147640791,10.3413379276735,FALSE,TRUE,FALSE
"exoX",0.117647059,7.06145371622423,FALSE,TRUE,FALSE
"ptrB",0.119359534,7.25854237697504,FALSE,TRUE,FALSE
"yebE",0.103030303,5.31756699846796,FALSE,TRUE,FALSE
"yebF",0.072829132,1.23282945057479,FALSE,FALSE,TRUE
"yebG",0.068728522,0.606446756220227,FALSE,FALSE,TRUE
"purT",0.133163698,8.80062335771547,FALSE,TRUE,FALSE
"eda",0.126168224,8.02905131126229,FALSE,TRUE,FALSE
"edd",0.12196468,7.55576974363106,FALSE,TRUE,FALSE
"zwf",0.053523035,-1.9488322293714,FALSE,FALSE,TRUE
"yebK",0.1,4.94049080742625,FALSE,TRUE,FALSE
"pykA",0.132363132,8.71328684927482,FALSE,TRUE,FALSE
"lpxM",0.086419753,3.17013786986461,FALSE,FALSE,TRUE
"mepM",0.140589569,9.59970572071388,FALSE,TRUE,FALSE
"znuA",0.097534834,4.62927198163906,FALSE,TRUE,FALSE
"znuC",0.161375661,11.7437973155917,FALSE,TRUE,FALSE
"znuB",0.1043257,5.47699381332,FALSE,TRUE,FALSE
"ruvB",0.09396637,4.17121933828603,FALSE,TRUE,FALSE
"ruvA",0.14869281,10.4506571299368,FALSE,TRUE,FALSE
"yobI",0.03030303,-7.08803404660359,TRUE,FALSE,FALSE
"yebB",0.271973466,21.7515456844463,FALSE,TRUE,FALSE
"ruvC",0.126436782,8.05903368270548,FALSE,TRUE,FALSE
"yebC",0.112010796,6.40264938431931,FALSE,TRUE,FALSE
"nudB",0.086092715,3.12567454791388,FALSE,FALSE,TRUE
"aspS",0.005640158,-19.6716491668444,TRUE,FALSE,FALSE
"yecD",0.14638448,10.2103495412008,FALSE,TRUE,FALSE
"yecE",0.156288156,11.2303698562348,FALSE,TRUE,FALSE
"yecN",0.176767677,13.2586864414222,FALSE,TRUE,FALSE
"cmoA",0.125,7.89827794625752,FALSE,TRUE,FALSE
"cmoB",0.124485597,7.84051204677511,FALSE,TRUE,FALSE
"torZ",0.119341564,7.2564813488628,FALSE,TRUE,FALSE
"torY",0.18982743,14.5042232225464,FALSE,TRUE,FALSE
"cutC",0.141900937,9.73884401240134,FALSE,TRUE,FALSE
"yecM",0.125220459,7.92300047734799,FALSE,TRUE,FALSE
"argS",0.001153403,-30.4367266793127,TRUE,FALSE,FALSE
"yecT",0.319018405,25.595200048203,FALSE,TRUE,FALSE
"flhE",0.264631043,21.1353347493487,FALSE,TRUE,FALSE
"flhA",0.110630111,6.23877380980309,FALSE,TRUE,FALSE
"flhB",0.116623151,6.94294522619149,FALSE,TRUE,FALSE
"cheZ",0.137984496,9.32158525628326,FALSE,TRUE,FALSE
"cheY",0.087179487,3.27306508642187,FALSE,FALSE,TRUE
"cheB",0.124761905,7.87155458042529,FALSE,TRUE,FALSE
"cheR",0.103368177,5.35924950004085,FALSE,TRUE,FALSE
"tap",0.118601748,7.1714991238686,FALSE,TRUE,FALSE
"tar",0.161251504,11.7313474679274,FALSE,TRUE,FALSE
"cheW",0.168650794,12.4666701792433,FALSE,TRUE,FALSE
"cheA",0.117557252,7.0510795068941,FALSE,TRUE,FALSE
"motB",0.120819849,7.42553270249148,FALSE,TRUE,FALSE
"motA",0.088963964,3.51286183571245,FALSE,FALSE,TRUE
"flhC",0.124352332,7.82552840675604,FALSE,TRUE,FALSE
"flhD",0.210826211,16.4428177102165,FALSE,TRUE,FALSE
"uspC",0.307692308,24.6848000333264,FALSE,TRUE,FALSE
"otsA",0.183157895,13.8723356767233,FALSE,TRUE,FALSE
"otsB",0.127340824,8.15974421111214,FALSE,TRUE,FALSE
"araH",0.101317123,5.10511242698877,FALSE,TRUE,FALSE
"araG",0.135973597,9.10529140466798,FALSE,TRUE,FALSE
"araF",0.108080808,5.9334661497671,FALSE,TRUE,FALSE
"ftnB",0.196428571,15.1215835156816,FALSE,TRUE,FALSE
"yecJ",0.083333333,2.74664165891672,FALSE,FALSE,TRUE
"azuC",0.068965517,0.643263901611398,FALSE,FALSE,TRUE
"yecR",0.259259259,20.6812985334754,FALSE,TRUE,FALSE
"ftnA",0.371485944,29.7120736719635,FALSE,TRUE,FALSE
"yecH",0.145833333,10.1527313161894,FALSE,TRUE,FALSE
"tyrP",0.103960396,5.43213955688758,FALSE,TRUE,FALSE
"yecA",0.106606607,5.75524540048256,FALSE,TRUE,FALSE
"pgsA",0,-172.161960178805,TRUE,FALSE,FALSE
"uvrC",0.12111293,7.4589299856745,FALSE,TRUE,FALSE
"uvrY",0.207001522,16.0950283107188,FALSE,TRUE,FALSE
"yecF",0.346666667,27.7836688734171,FALSE,TRUE,FALSE
"sdiA",0.284923928,22.8268107227378,FALSE,TRUE,FALSE
"yecC",0.134130146,8.90573824054823,FALSE,TRUE,FALSE
"yecS",0.134529148,8.94903490486881,FALSE,TRUE,FALSE
"dcyD",0.122593718,7.62708088626968,FALSE,TRUE,FALSE
"fliY",0.151061174,10.6955578511155,FALSE,TRUE,FALSE
"fliZ",0.155797101,11.1804490939642,FALSE,TRUE,FALSE
"fliA",0.170833333,12.6810815157575,FALSE,TRUE,FALSE
"fliC",0.181696727,13.7327514310263,FALSE,TRUE,FALSE
"fliD",0.134328358,8.92725399522873,FALSE,TRUE,FALSE
"fliS",0.184914842,14.0396185929338,FALSE,TRUE,FALSE
"fliT",0.150273224,10.6142629059865,FALSE,TRUE,FALSE
"amyA",0.161290323,11.7352404656516,FALSE,TRUE,FALSE
"yedD",0.157004831,11.3031101088252,FALSE,TRUE,FALSE
"yedE",0.147595357,10.3366091804801,FALSE,TRUE,FALSE
"yedF",0.166666667,12.2707900639452,FALSE,TRUE,FALSE
"yedK",0.139013453,9.4317146905801,FALSE,TRUE,FALSE
"yedL",0.29375,23.5517188284815,FALSE,TRUE,FALSE
"yedN",0.040888889,-4.478728524534,TRUE,FALSE,FALSE
"intG",0.407407407,32.4516589044695,FALSE,TRUE,FALSE
"fliE",0.165079365,12.1134119725494,FALSE,TRUE,FALSE
"fliF",0.119349005,7.25733479555637,FALSE,TRUE,FALSE
"fliG",0.09437751,4.22446670243024,FALSE,TRUE,FALSE
"fliH",0.151382824,10.7286915201865,FALSE,TRUE,FALSE
"fliI",0.139010189,9.43136591997495,FALSE,TRUE,FALSE
"fliJ",0.11036036,6.20663714443141,FALSE,TRUE,FALSE
"fliK",0.142730496,9.82656918618987,FALSE,TRUE,FALSE
"fliL",0.12688172,8.10864186274778,FALSE,TRUE,FALSE
"fliM",0.128358209,8.27268268632412,FALSE,TRUE,FALSE
"fliN",0.118357488,7.14338476039359,FALSE,TRUE,FALSE
